feature,importance
cat__off_street_name_LOVINGHAM PLACE,6.004672401429745e-07
cat__cross_street_name_36        FORD STREET                   ,6.004279943051459e-07
cat__cross_street_name_174-34    POLHEMAS AVENUE               ,6.004126508337878e-07
cat__cross_street_name_143-06    LIBERTY AVENUE                ,6.003436535900829e-07
cat__cross_street_name_2935      WEST 5 STREET,6.001660908436832e-07
cat__cross_street_name_81-13     37 AVE,6.001609301335741e-07
cat__cross_street_name_8401      20 AVENUE                     ,6.001263318200538e-07
cat__off_street_name_WESTFIELD AVENUE                ,5.999612216371188e-07
cat__cross_street_name_111-05    LEFFERTS BOULEVARD            ,5.998678333372897e-07
cat__off_street_name_RUTLEDGE STREET                 ,5.998362337122665e-07
cat__off_street_name_ARLINGTON COURT,5.99815630703344e-07
cat__cross_street_name_681       8 AVENUE,5.99772424702988e-07
cat__cross_street_name_129       WEST 147 STREET,5.997345249227029e-07
cat__cross_street_name_233       NOSTRAND AVENUE               ,5.996651666806888e-07
cat__cross_street_name_151       ARLINGTON PLACE               ,5.996471096510595e-07
cat__cross_street_name_41-11     49 STREET,5.996350025220419e-07
cat__cross_street_name_69-03     NORTHERN BOULEVARD            ,5.99600295651764e-07
cat__cross_street_name_61-33     79 STREET,5.995997793903219e-07
cat__cross_street_name_P/L OF 4343 AMBOY ROAD                  ,5.995094799466494e-07
cat__on_street_name_59 PLACE                        ,5.994141393823731e-07
cat__cross_street_name_311       WEST 43 STREET                ,5.993288928812463e-07
cat__cross_street_name_225       WEST 121 STREET               ,5.99307546798268e-07
cat__cross_street_name_1721      HOBART AVE,5.991740797843904e-07
cat__cross_street_name_68        WEST 120 STREET               ,5.990678227449901e-07
cat__off_street_name_SUMMIT PLACE,5.990383027511952e-07
cat__cross_street_name_1382      DUMONT AVENUE,5.989865629010708e-07
cat__cross_street_name_50        HALL STREET                   ,5.988961663423012e-07
cat__on_street_name_BATES ROAD,5.988733394942543e-07
cat__cross_street_name_2701      WATERBURY AVENUE              ,5.988720204742866e-07
cat__on_street_name_SIMONSON PLACE                  ,5.988719579405292e-07
cat__off_street_name_MAROLLA PLACE,5.988616111158174e-07
cat__cross_street_name_39        GRAMERCY PARK NORTH,5.987361337980597e-07
cat__on_street_name_ROBIN ROAD                      ,5.98693848716122e-07
cat__off_street_name_SHERADEN AVENUE                 ,5.986697580357862e-07
cat__cross_street_name_1620 SHORE PARKWAY (PARKING LOT)        ,5.98577129586915e-07
cat__on_street_name_55 DRIVE                        ,5.985586341686045e-07
cat__cross_street_name_146       VAN CORTLANDT PARK SOUTH      ,5.98513548020036e-07
cat__off_street_name_PUGLSEY AVENUE                  ,5.984614085874411e-07
cat__cross_street_name_1625      SAINT NICHOLAS AVENUE         ,5.984441836151494e-07
cat__cross_street_name_3305      EAST TREMONT AVENUE           ,5.982480370566144e-07
cat__cross_street_name_1724      MERMAID AVENUE,5.981796736563941e-07
cat__cross_street_name_588       NOSTRAND AVE,5.981735641824596e-07
cat__cross_street_name_105       HAWKSTONE STREET              ,5.981404188166792e-07
cat__cross_street_name_200       EAST 18 STREET,5.980378554416648e-07
cat__cross_street_name_132       NOSTRAND AVENUE               ,5.980326860104929e-07
cat__cross_street_name_64-14     WOODSIDE AVENUE               ,5.979334022665411e-07
cat__cross_street_name_437       GRAND ST,5.979125004990456e-07
cat__cross_street_name_624       19 STREET                     ,5.979111757584399e-07
cat__off_street_name_162 street,5.977945844869947e-07
cat__cross_street_name_474       7 AVENUE                      ,5.97562939353456e-07
cat__cross_street_name_166       DELANCEY STREET               ,5.975322582402541e-07
cat__cross_street_name_1552      EAST NEW YORK AVENUE          ,5.973986993525927e-07
cat__on_street_name_Thomas s Boyland street         ,5.972142643593563e-07
cat__cross_street_name_1751      BROADWAY                      ,5.971533759052193e-07
cat__off_street_name_QUAIL LANE,5.971244179754688e-07
cat__cross_street_name_215       EAST 19 STREET                ,5.971073152667897e-07
cat__off_street_name_VANBRUNT STREET,5.970909169844834e-07
cat__cross_street_name_498       EAST 138 STREET,5.969743102356492e-07
cat__off_street_name_ave s,5.969704583287745e-07
cat__cross_street_name_1545      FLATBUSH AVENUE               ,5.969424872997654e-07
cat__on_street_name_PUTNAM AVE WEST,5.968469273691294e-07
cat__cross_street_name_194       MANHATTAN AVE,5.968235587151992e-07
cat__cross_street_name_9502      SEAVIEW AVENUE                ,5.968003085482592e-07
cat__cross_street_name_16        WATCHOGUE ROAD                ,5.966094629965048e-07
cat__cross_street_name_410       WEST 110 STREET               ,5.965495231936479e-07
cat__cross_street_name_2304      NEWKIRK AVENUE                ,5.96482773384675e-07
cat__cross_street_name_93-06     25 AVENUE                     ,5.964537957069557e-07
cat__cross_street_name_578       ATLANTIC AVENUE               ,5.963870141301374e-07
cat__cross_street_name_185-45    147 AVENUE                    ,5.963439641480942e-07
cat__cross_street_name_33-30     127 STREET,5.962767676295168e-07
cat__cross_street_name_1155      GATES AVENUE                  ,5.961802217134847e-07
cat__cross_street_name_EAST 177 STREET                         ,5.961705343476761e-07
cat__on_street_name_BEACH 116 STREET                ,5.960080630809729e-07
cat__on_street_name_West. 239 Street                ,5.959709230560714e-07
cat__cross_street_name_133 STREET                              ,5.959596247756873e-07
cat__off_street_name_BEACH 73 STREET,5.959550608999983e-07
cat__cross_street_name_(LOT)131-07 MERRICK BOULEVARD           ,5.958763033180139e-07
cat__on_street_name_102 AVENUE                      ,5.957980648460251e-07
cat__cross_street_name_216       DUFFIELD STREET               ,5.957677804324375e-07
cat__cross_street_name_355       KINGS HWY,5.957661912402166e-07
cat__cross_street_name_119-14    SUTPHIN BOULEVARD             ,5.957639858331658e-07
cat__off_street_name_WILLOW ST,5.957412735663715e-07
cat__cross_street_name_272       PENNSYLVANIA AVENUE           ,5.957196773283377e-07
cat__cross_street_name_131-17    130 ST,5.955930972108706e-07
cat__on_street_name_WATERS AVENUE                   ,5.955874305955569e-07
cat__cross_street_name_2006      EAST 52 STREET                ,5.955301874461049e-07
cat__cross_street_name_642       GATEWAY DR,5.955233368368362e-07
cat__cross_street_name_193-01    NORTHERN BLVD,5.954800249217434e-07
cat__cross_street_name_1327      67 ST,5.951042811844027e-07
cat__cross_street_name_137       REGIS DRIVE                   ,5.951041678005036e-07
cat__cross_street_name_4156      PAULDING AVENUE,5.9509160239897e-07
cat__off_street_name_JOHNSON ST,5.949952126978489e-07
cat__cross_street_name_108-69    41 AVENUE                     ,5.949848154594537e-07
cat__cross_street_name_PARKING LOT JUSTICE AVE @90 ST          ,5.949647658212523e-07
cat__cross_street_name_808       LAFAYETTE AVENUE              ,5.949499575204968e-07
cat__cross_street_name_66 ST TRANSVERSE   500FT W OF 5 AVE     ,5.949457292468185e-07
cat__cross_street_name_223       VERONICA PLACE,5.949148687762203e-07
cat__cross_street_name_1952      FLUSHING AVENUE               ,5.948246064636753e-07
cat__cross_street_name_2423      LYVERE ST,5.947775125243572e-07
cat__cross_street_name_930       EAST 163 STREET               ,5.947019798939282e-07
cat__cross_street_name_158       W 125 ST,5.946982826442305e-07
cat__cross_street_name_2256      61 STREET                     ,5.94679693326228e-07
cat__cross_street_name_DRIVEWAY OF 3520 TRYON AVENUE           ,5.94668597449642e-07
cat__cross_street_name_31        ABERDEEN STREET               ,5.944771585331406e-07
cat__on_street_name_134 ROAD                        ,5.944555664588376e-07
cat__on_street_name_BEEKMAN PLACE                   ,5.943596679619514e-07
cat__on_street_name_GERSON COURT                    ,5.943549639908e-07
cat__cross_street_name_320       EAST 115 STREET,5.943495099357044e-07
cat__cross_street_name_9222      FORT HAMILTON PARKWAY,5.942936006825094e-07
cat__on_street_name_INGRAHAM STREET                 ,5.942291790922009e-07
cat__cross_street_name_33        BAY TERRACE                   ,5.942119107868105e-07
cat__cross_street_name_3902      9 AVE,5.94161655675075e-07
cat__cross_street_name_703       7 AVENUE                      ,5.940646307892059e-07
cat__off_street_name_NORTH 3 STREET                  ,5.940638748803545e-07
cat__cross_street_name_3914      15 AVENUE                     ,5.939565005835623e-07
cat__cross_street_name_74-22     64 STREET,5.938721642331801e-07
cat__cross_street_name_112-15    NORTHERN BOULEVARD,5.938503455953081e-07
cat__cross_street_name_801       ANNADALE ROAD,5.938407457070869e-07
cat__cross_street_name_78-02     37 AVE,5.938002299703889e-07
cat__cross_street_name_6016      18 AVE,5.93756193370921e-07
cat__cross_street_name_2691      RESERVOIR AVENUE              ,5.937393500365616e-07
cat__on_street_name_MAYFAIR DRIVE NORTH             ,5.937332477087092e-07
cat__cross_street_name_1 AVENUE  EAST 80 STREET                ,5.935150840870411e-07
cat__cross_street_name_421       WEST 53 STREET                ,5.934748967617824e-07
cat__cross_street_name_2807      MERMAID AVENUE                ,5.934496326228972e-07
cat__off_street_name_TIMPSON PL,5.934134389109639e-07
cat__cross_street_name_9530      CHURCH AVENUE                 ,5.934041985884247e-07
cat__cross_street_name_20-33     SEAGIRT BOULEVARD             ,5.932823511545861e-07
cat__cross_street_name_88        BOWERY,5.932257852880467e-07
cat__cross_street_name_446       SENATOR STREET                ,5.93129307211225e-07
cat__cross_street_name_325       E 118 ST,5.93126461428318e-07
cat__cross_street_name_568       EAST 169 STREET               ,5.93039247047166e-07
cat__on_street_name_HYATT STREET                    ,5.930069156323789e-07
cat__cross_street_name_138       SUFFOLK STREET                ,5.929344525165426e-07
cat__cross_street_name_101-34    117 STREET                    ,5.929240732785642e-07
cat__off_street_name_DUFFIELD STREET,5.928600010237514e-07
cat__off_street_name_193 LANE                        ,5.927401355828391e-07
cat__off_street_name_THOMAS BOYLAND STREET           ,5.92708947252842e-07
cat__cross_street_name_130-55    MERRICK BLVD,5.925626123268684e-07
cat__cross_street_name_509       NOSTRAND AVENUE               ,5.925150818043172e-07
cat__cross_street_name_138-59    QUEENS BOULEVARD              ,5.924880860513947e-07
cat__cross_street_name_34-32     35 ST,5.923901531328366e-07
cat__off_street_name_CROCHERON AVENUE                ,5.923592525054729e-07
cat__cross_street_name_339 LENOX AVENUE                        ,5.923492908662552e-07
cat__cross_street_name_3241      BAYCHESTER AVENUE,5.923398661474291e-07
cat__off_street_name_WEST 140 STREET                 ,5.923379733182123e-07
cat__cross_street_name_115-51    DUNKIRK STREET                ,5.923261503190295e-07
cat__cross_street_name_35-46     74 STREET,5.922462418638664e-07
cat__cross_street_name_358       WEST 45 STREET,5.922284110237972e-07
cat__cross_street_name_129       UTICA AVENUE                  ,5.921797176853416e-07
cat__cross_street_name_2 AVENUE  EAST 60 STREET                ,5.920680509410178e-07
cat__cross_street_name_155       E 92 ST,5.920428840816427e-07
cat__on_street_name_HOLLERS AVENUE,5.920319251287186e-07
cat__cross_street_name_541       CLAREMONT PARKWAY             ,5.91914402745866e-07
cat__cross_street_name_1167      SACKET AVENUE,5.918953457770219e-07
cat__cross_street_name_976       GRAND STREET                  ,5.917313971584949e-07
cat__cross_street_name_651 RIVER AVE BX TERM MKT MALL LOT      ,5.917243141186326e-07
cat__cross_street_name_274       MORNINGSTAR ROAD              ,5.917124483594136e-07
cat__cross_street_name_1039      HOLLYWOOD AVENUE,5.916066229742828e-07
cat__cross_street_name_55-30     99 ST,5.915296092047893e-07
cat__cross_street_name_KAPPOCK & INDEPENDENCE AVE (PARKING LOT),5.915037754576432e-07
cat__cross_street_name_PL OF 1756 RICHMOND AVENUE             ,5.914289231552573e-07
cat__cross_street_name_401       EAST 29 STREET,5.912167782663137e-07
cat__off_street_name_HERZL STREET,5.910974118497749e-07
cat__cross_street_name_3511      BARNES AVENUE,5.910346052868858e-07
cat__on_street_name_LAMPORT PLACE                   ,5.910239631441383e-07
cat__cross_street_name_34-001    STARR AVENUE                  ,5.910234503931256e-07
cat__cross_street_name_1         EVERITT STREET                ,5.909965536727913e-07
cat__cross_street_name_424       EAST 148 STREET               ,5.909254001196979e-07
cat__cross_street_name_209-09    HILLSIDE AVE,5.908821922262733e-07
cat__cross_street_name_1473      AMSTERDAM AVENUE              ,5.906114028659392e-07
cat__cross_street_name_914       DUNCAN ST,5.90408312388277e-07
cat__cross_street_name_194       FALMOUTH STREET,5.90403667438459e-07
cat__off_street_name_BLOSSOM AVENUE,5.903146176959888e-07
cat__off_street_name_NIAGARA STREET,5.903121579355206e-07
cat__on_street_name_NEWBERRY AVENUE,5.903067507835044e-07
cat__cross_street_name_GAS SATION 187-39 HILLSIDE AVENUE       ,5.902869548226882e-07
cat__on_street_name_W 134 ST,5.902511640841174e-07
cat__cross_street_name_600       WEST 157 STREET,5.90227455562739e-07
cat__cross_street_name_21-41     MOTT AVENUE,5.902111514613323e-07
cat__cross_street_name_915       BELMONT AVENUE                ,5.901641657044176e-07
cat__on_street_name_WEST 64 STREET,5.900312120350562e-07
cat__off_street_name_MARCY PLACE                     ,5.900233439000763e-07
cat__cross_street_name_2468      WEBB AVENUE                   ,5.899935864171849e-07
cat__cross_street_name_70-20     PARSONS BLVD,5.898519902491253e-07
cat__cross_street_name_2142      RALPH AVENUE                  ,5.898469557351361e-07
cat__cross_street_name_860       72 STREET,5.898057590929368e-07
cat__cross_street_name_3035      CROPSEY AVENUE                ,5.897955114549857e-07
cat__cross_street_name_183       EAST 163 STREET               ,5.897941783167904e-07
cat__cross_street_name_551       GRANDVIEW AVENUE              ,5.897281030180511e-07
cat__off_street_name_BOONE STREET,5.897064831382866e-07
cat__cross_street_name_21        MEADOW STREET,5.89670245361886e-07
cat__cross_street_name_5207      AVENUE M                      ,5.895958545200533e-07
cat__on_street_name_98 AVENUE                       ,5.895160226275509e-07
